cycle,avg,error,childs
0,679.5800965581221,0,2
1,739.6195259555631,120.07885879488208,3
2,739.6195259555631,60.03942939744104,3
3,739.6195259555631,30.019714698720577,3
4,739.6195259555631,15.009857349360232,3
5,739.6195259555631,7.504928674680173,3
6,739.6195259555631,7.504928674680173,3
7,739.6195259555631,7.504928674680173,3
8,739.6195259555631,3.7524643373400295,3
9,739.6195259555631,3.7524643373400295,3
10,739.6195259555631,1.8762321686701853,3
11,564.9059850817595,697.9160474108797,4
12,564.9059850817594,350.3651978319424,4
13,564.9059850817594,350.3651978319424,4
14,564.9059850817594,175.53439244759704,4
15,564.9059850817595,175.53439244759693,4
16,564.9059850817595,175.53439244759693,4
17,564.9059850817595,175.53439244759693,4
18,564.9059850817595,87.76719622379846,4
19,564.9059850817595,87.76719622379858,4
20,564.9059850817594,43.88359811189946,4
21,564.9059850817595,43.88359811189923,4
22,564.9059850817595,43.88359811189923,4
23,564.9059850817595,43.88359811189923,4
24,564.9059850817595,43.88359811189923,4
25,564.9059850817595,27.427248819937063,4
26,564.9059850817595,27.427248819937063,4
27,564.9059850817595,27.427248819937176,4
28,564.9059850817595,13.713624409968588,4
29,564.9059850817595,13.713624409968588,4
30,564.9059850817595,13.713624409968702,4
31,564.9059850817595,13.713624409968588,4
32,564.9059850817595,10.285218307476498,4
33,564.9059850817595,10.285218307476498,4
34,564.9059850817595,10.285218307476498,4
35,564.9059850817595,5.142609153738249,4
36,564.9059850817596,5.142609153738249,4
37,564.9059850817595,5.142609153738249,4
38,564.9059850817594,2.571304576869352,4
39,564.9059850817595,0,4
40,564.9059850817595,0,4
41,685.3029395307319,722.3817266938344,5
42,685.3029395307319,481.58781779588935,5
43,685.3029395307318,240.79390889794468,5
44,685.3029395307318,240.79390889794468,5
45,685.3029395307318,240.79390889794468,5
46,685.3029395307318,240.79390889794468,5
47,685.3029395307318,240.79390889794468,5
48,685.3029395307318,180.5954316734584,5
49,685.3029395307318,180.5954316734584,5
50,685.3029395307318,180.5954316734584,5
51,685.3029395307318,180.5954316734584,5
52,685.3029395307318,180.5954316734584,5
53,685.3029395307318,180.5954316734584,5
54,685.3029395307318,120.39695444897222,5
55,685.3029395307318,60.198477224486055,5
56,685.3029395307318,45.14885791836457,5
57,685.3029395307318,30.099238612243084,5
58,685.3029395307318,30.099238612243084,5
59,685.3029395307318,15.049619306121599,5
60,685.3029395307318,15.049619306121599,5
