cycle,avg,error,childs
0,150.4950850472472,0,2
1,150.4950850472472,0,2
2,696.5158485324743,1092.0415269704542,3
3,696.5158485324743,546.020763485227,3
4,696.5158485324743,273.0103817426136,3
5,696.5158485324743,136.50519087130658,3
6,696.5158485324743,136.50519087130658,3
7,696.5158485324743,136.50519087130658,3
8,696.5158485324743,136.50519087130658,3
9,696.5158485324743,68.25259543565346,3
10,696.5158485324743,34.12629771782656,3
11,696.5158485324743,17.06314885891345,3
12,696.5158485324743,17.06314885891345,3
13,696.5158485324743,8.531574429456555,3
14,696.5158485324743,4.265787214728448,3
15,696.5158485324743,2.1328936073640534,3
16,676.4113555279484,78.28507841073952,4
17,676.4113555279484,78.28507841073952,4
18,676.4113555279484,39.14253920536976,4
19,676.4113555279484,39.14253920536976,4
20,676.4113555279484,39.14253920536976,4
21,676.4113555279484,19.57126960268488,4
22,676.4113555279484,9.78563480134244,4
23,676.4113555279484,4.892817400671333,4
24,676.4113555279484,4.892817400671447,4
25,676.4113555279484,4.892817400671447,4
26,676.4113555279484,4.892817400671447,4
27,676.4113555279484,2.4464087003357236,4
28,676.4113555279484,2.4464087003357236,4
29,676.4113555279484,2.4464087003357236,4
30,676.4113555279484,1.2232043501678618,4
31,676.4113555279484,1.2232043501679755,4
32,676.4113555279484,0.6116021750840446,4
33,676.4113555279484,0.6116021750840446,4
34,596.271201047097,480.53512579756705,5
35,596.271201047097,480.53512579756705,5
36,596.271201047097,320.25481683586395,5
37,596.271201047097,160.28030896170287,5
38,596.2712010470971,160.2803089617032,5
39,596.2712010470971,120.13378144939179,5
40,596.2712010470971,80.06370420896587,5
41,596.2712010470971,70.065297466831,5
42,596.2712010470971,30.071670498290473,5
43,596.2712010470971,30.071670498290587,5
44,596.2712010470971,20.054151188184164,5
45,596.2712010470971,10.017519310106536,5
46,596.2712010470971,10.017519310106536,5
47,596.2712010470971,10.017519310106422,5
48,596.2712010470971,7.515528553576246,5
49,596.2712010470971,7.515528553576246,5
50,596.2712010470971,7.515528553576132,5
51,596.2712010470971,5.012343261547926,5
52,596.2712010470971,2.50318529202832,5
53,596.2712010470971,2.50318529202832,6
54,596.2712010470971,2.50318529202832,7
55,1494.682737571057,7187.919581684061,8
56,1589.6369414218004,7947.553212490006,8
57,1899.1911507788204,7818.771291036354,8
58,1899.1911507788204,6166.128795075664,8
59,1899.1911507788204,5688.278500678273,8
60,1899.1911507788204,5210.428206280881,8
61,1899.1911507788204,5210.428206280881,8
62,1899.1911507788204,5210.428206280881,8
63,1899.1911507788204,5155.655303088753,8
64,1899.1911507788204,5155.655303088753,8
65,1899.1911507788204,5100.882399896624,8
66,1899.1911507788207,4490.658924797953,8
67,1899.1911507788209,3880.4354496992814,8
68,1899.1911507788209,3753.4113535764996,8
69,1899.1911507788209,3753.4113535764996,8
70,1899.1911507788207,3626.387257453718,8
71,1899.1911507788207,3626.387257453718,8
72,1899.1911507788207,3626.387257453718,8
73,1899.1911507788207,3626.387257453718,8
74,1899.1911507788207,3499.3631613309353,8
75,1899.1911507788204,2075.9558917243994,8
76,1899.1911507788204,1488.55979094275,8
77,1899.1911507788204,1488.5597909427495,8
78,1899.1911507788204,1488.5597909427495,8
79,1899.1911507788204,1084.6638191763668,8
80,1899.1911507788204,1054.2660761962534,8
81,1899.1911507788204,729.0810239813181,8
82,1899.1911507788204,606.9332164935713,8
83,1899.1911507788202,606.9332164935709,8
84,1899.1911507788204,606.9332164935713,8
85,1899.1911507788204,576.5354735134576,8
86,1899.1911507788204,544.2348200607639,8
87,1899.1911507788204,544.2348200607639,8
88,1899.1911507788207,354.02320916349527,8
89,1899.1911507788204,299.736494820183,8
90,1899.1911507788204,278.0896528711812,8
91,1899.1911507788204,278.08965287118144,8
92,1899.1911507788204,261.2939890558814,8
93,1899.1911507788204,261.2939890558814,8
94,1899.1911507788202,261.2939890558812,8
95,1899.1911507788202,261.2939890558812,8
96,1899.1911507788202,171.6846988299019,8
97,1899.1911507788204,123.36448302674376,8
98,1899.1911507788207,116.41730946159169,8
99,1899.1911507788204,116.41730946159169,8
100,1899.1911507788204,116.41730946159146,8
101,1899.1911507788204,88.3039631699628,8
102,1899.1911507788202,60.19061687833323,8
103,1899.1911507788204,60.19061687833414,8
104,1899.1911507788204,48.26021955148644,8
105,1899.1911507788204,34.502859653555106,8
106,1899.1911507788204,31.05327810593758,8
107,1899.1911507788204,20.94984335017307,8
108,1899.1911507788204,15.673299231471901,8
109,1899.1911507788204,15.194314398086817,8
110,1899.1911507788204,14.715329564701733,8
111,1899.1911507788202,13.230031207585398,8
112,1899.1911507788204,9.995936841701678,8
113,1899.1911507788204,6.761842475817957,8
114,1899.1911507788204,5.261632766023922,9
115,1899.1911507788202,5.26163276602324,10
116,1899.1911507788204,5.261632766023467,11
117,3089.1813862170907,19039.843767012324,12
118,3089.1813862170907,16658.673677134742,12
119,3517.1827860708013,22650.693275086694,12
120,3517.1827860708013,22650.693275086694,12
121,3517.1827860708013,22650.693275086694,12
122,3517.1827860708013,19413.33244973648,12
123,3517.1827860708013,16699.959352629616,12
124,3607.478502114783,15977.59362427776,12
125,3607.478502114783,15977.59362427776,12
126,3607.478502114783,15977.59362427776,12
127,3607.4785021147836,15977.593624277763,12
128,3607.4785021147836,15977.593624277763,12
129,3607.4785021147836,13444.90592714146,12
130,3607.4785021147836,13444.90592714146,12
131,3607.4785021147836,11515.680340414037,12
132,3607.4785021147836,11074.680921248451,12
133,3607.4785021147836,10028.836782263093,12
134,3607.4785021147836,8982.992643277734,12
135,3607.4785021147836,7219.550879140157,12
136,3607.4785021147836,7219.550879140157,12
137,3607.4785021147836,7219.550879140158,12
138,3607.4785021147836,7219.550879140158,12
139,3607.4785021147836,5966.122940500619,12
140,3607.4785021147836,5711.1160277516,12
141,3607.4785021147836,5600.697179750828,12
142,3607.4785021147836,5600.697179750828,12
143,3607.4785021147836,5600.697179750828,12
144,3607.4785021147836,4886.405354077221,12
145,3607.4785021147836,4886.405354077221,12
146,3607.4785021147836,4387.194841131963,12
147,3607.478502114784,4387.194841131963,12
148,3607.478502114785,4387.194841131966,12
149,3607.4785021147836,4314.9008087578395,12
150,3607.4785021147836,4314.9008087578395,12
151,3607.4785021147836,3944.1722755806613,12
152,3607.4785021147836,3446.5105278063734,12
153,3607.478502114783,2948.8487800320827,12
154,3607.478502114783,2925.3165123248054,12
155,3607.4785021147836,2756.484939784935,12
156,3607.4785021147836,2756.4849397849343,12
157,3607.4785021147836,2434.0251766906304,12
158,3607.4785021147836,2282.8178297026725,12
159,3607.4785021147836,2021.4464393764038,12
