cycle,avg,error,childs
0,668.9196954150539,0,2
1,668.9196954150539,0,3
2,668.9196954150539,0,4
3,685.9544386686553,34.06948650720278,4
4,526.0452020916173,673.7064328153544,4
5,526.0452020916173,336.8532164076772,4
6,526.0452020916173,336.8532164076772,4
7,526.0452020916173,336.8532164076772,4
8,526.0452020916173,336.8532164076771,4
9,526.0452020916173,168.42660820383844,4
10,526.0452020916173,168.42660820383844,4
11,526.0452020916173,168.42660820383844,4
12,526.0452020916173,84.21330410191922,4
13,526.0452020916173,84.21330410191922,4
14,526.0452020916173,84.21330410191922,4
15,526.0452020916173,84.2133041019191,4
16,526.0452020916173,84.2133041019191,4
17,526.0452020916173,63.159978076439415,4
18,526.0452020916173,31.57998903821965,4
19,526.0452020916173,31.57998903821965,4
20,526.0452020916173,18.421660272294844,4
21,526.0452020916173,18.421660272294844,4
22,526.0452020916173,9.210830136147365,4
23,526.0452020916174,9.210830136147592,4
24,526.0452020916173,9.210830136147251,4
25,526.0452020916173,9.210830136147365,4
26,526.0452020916174,9.210830136147592,4
27,526.0452020916174,6.209086386420836,4
28,526.0452020916173,6.209086386420722,4
29,526.0452020916173,3.104543193210361,4
30,526.0452020916173,3.104543193210361,4
31,526.0452020916173,1.5522715966052374,4
32,526.0452020916173,1.5522715966052374,4
33,526.0452020916173,0.7761357983026755,4
34,526.0452020916173,0.38806789915133777,5
35,526.0452020916173,0.38806789915133777,6
36,526.0452020916173,0.38806789915133777,6
37,435.78621410060407,541.7479618956547,6
38,758.5817320994792,2763.0761539226014,6
39,758.5817320994792,2763.0761539226014,6
40,758.5817320994792,1846.6111369770242,6
41,758.5817320994792,1614.0746069691627,6
42,758.5817320994789,1614.0746069691622,6
43,758.5817320994789,1614.0746069691622,6
44,758.5817320994789,1381.5380769613002,6
45,758.5817320994792,1381.538076961301,6
46,758.5817320994792,1265.172794982582,6
47,758.5817320994792,1265.172794982582,6
48,758.5817320994789,1148.8075130038633,6
49,758.5817320994789,890.6969552475766,6
50,758.5817320994789,890.6969552475766,6
51,758.5817320994789,890.6969552475766,6
52,758.5817320994789,668.0227164356827,6
53,758.5817320994792,409.9121586793967,6
54,758.5817320994792,366.7330302134318,6
55,758.5817320994792,323.55390174746674,6
56,758.5817320994792,304.6992282620158,6
57,758.5817320994789,304.6992282620158,6
58,758.5817320994792,304.6992282620157,6
59,758.5817320994792,304.6992282620157,6
60,758.5817320994792,223.81075282514917,6
61,758.5817320994792,213.5576291438838,6
62,758.5817320994792,111.90537641257447,6
63,758.5817320994792,111.90537641257436,6
64,758.5817320994792,111.90537641257436,6
65,758.5817320994792,83.92903230943091,6
66,758.5817320994792,47.09107799534809,6
67,758.5817320994792,40.09699196956217,6
68,758.5817320994789,38.46747314182278,6
69,758.5817320994792,36.837954314082594,6
70,758.5817320994792,36.83795431408248,6
71,758.5817320994792,36.83795431408248,6
72,758.5817320994792,36.837954314082594,6
73,758.5817320994792,27.22108602862704,6
74,758.5817320994792,16.526267136480783,6
75,758.5817320994793,13.610543014313862,6
76,758.5817320994792,10.694818892146486,6
77,758.5817320994792,10.694818892146486,6
78,758.5817320994792,10.694818892146486,6
79,758.5817320994792,9.478976230193325,6
80,758.5817320994792,9.478976230193325,6
81,758.5817320994792,8.142123868674958,6
82,758.5817320994792,8.142123868674958,6
83,758.5817320994792,8.142123868674958,6
84,758.5817320994789,6.440805991885554,6
85,758.5817320994789,6.440805991885668,6
86,758.5817320994789,6.440805991885782,6
87,758.5817320994789,6.440805991885782,6
88,758.5817320994789,6.440805991885782,6
89,758.5817320994789,4.830604493914507,6
90,758.5817320994792,4.830604493914507,6
91,758.5817320994792,4.025503744928869,7
92,758.5817320994792,3.220402995943232,7
93,1488.151378328722,7298.916865288372,7
94,1488.151378328722,5838.638438542592,7
95,1488.151378328722,4744.0484355933895,7
96,1488.151378328722,4744.0484355933895,7
97,1488.151378328722,4744.0484355933895,7
98,1488.1513783287223,3922.9512291039546,7
99,1488.151378328722,3786.20483087407,7
100,1488.151378328722,3763.310628317401,7
101,1488.151378328722,3740.416425760731,7
102,1488.151378328722,3740.416425760731,7
