cycle,avg,error,childs
0,606.8928335612411,0,2
1,606.8928335612411,0,3
2,524.1036614709518,165.57834418057848,3
3,524.1036614709518,165.57834418057848,3
4,524.1036614709518,165.57834418057848,3
5,524.1036614709518,82.7891720902893,3
6,524.1036614709518,41.39458604514459,3
7,524.1036614709518,20.697293022572353,3
8,524.1036614709518,10.34864651128612,3
9,524.1036614709518,5.174323255643117,3
10,524.1036614709518,5.174323255643117,3
11,524.1036614709518,2.5871616278215015,3
12,524.1036614709518,1.2935808139108076,3
13,704.9025041331735,723.842161055842,4
14,704.9025041331735,361.92108052792094,4
15,704.9025041331735,361.43598772270457,4
16,704.9025041331735,361.43598772270457,4
17,704.9025041331736,361.43598772270457,4
18,704.9025041331736,180.71799386135228,4
19,704.9025041331736,180.7179938613524,4
20,704.9025041331736,90.35899693067608,4
21,704.9025041331736,45.179498465338156,4
22,704.9025041331735,22.589749232669078,4
23,704.9025041331735,22.589749232669078,4
24,704.9025041331735,22.589749232669078,4
25,704.9025041331736,16.942311924501723,4
26,704.9025041331736,16.942311924501723,4
27,704.9025041331736,8.471155962250691,4
28,704.9025041331735,7.0592966352091935,4
29,704.9025041331735,3.529648317604483,4
30,704.9025041331734,2.1177889905625307,4
31,704.9025041331734,2.1177889905625307,5
32,1067.1656420112342,2172.5199327730834,6
33,1096.7109878957874,2349.7920080804033,6
34,1096.7109878957874,1567.2339350504565,6
35,1096.7109878957874,1444.928334256712,6
36,1096.7109878957876,1322.6227334629682,6
37,1096.7109878957876,992.4964973448666,6
38,1096.7109878957876,992.4964973448666,6
39,1096.7109878957874,662.3702612267655,6
40,1096.7109878957874,662.3702612267655,6
41,1096.7109878957874,496.7776959200738,6
42,1096.7109878957876,413.9814132667283,6
43,1096.7109878957876,413.98141326672805,6
44,1096.7109878957876,372.58327194005517,6
45,1096.7109878957876,351.88420127671895,6
46,1096.7109878957876,310.4860599500462,6
47,1096.7109878957876,165.59256530669109,6
48,1096.7109878957874,62.097211990009555,6
49,1096.7109878957874,62.09721199000933,6
50,1096.7109878957874,41.398141326672885,6
51,1096.7109878957874,41.398141326672885,6
52,1096.7109878957874,38.810757493755546,6
53,1096.7109878957874,38.810757493755546,6
54,1096.7109878957874,38.81075749375577,6
55,1096.7109878957874,23.933300454482833,6
56,1096.7109878957874,23.93330045448306,6
57,1096.7109878957874,17.464840872190052,6
58,1096.7109878957874,17.464840872190052,6
59,1096.7109878957874,17.464840872190052,6
60,1096.7109878957874,17.464840872190052,6
61,1096.7109878957874,17.464840872190052,6
62,1096.7109878957874,17.464840872189825,6
63,1096.7109878957874,11.724082992904641,6
64,1096.7109878957879,11.72408299290555,6
65,1096.7109878957879,11.724082992905323,6
66,1096.7109878957876,11.724082992904869,6
67,1096.7109878957879,8.353409132444995,6
68,1096.7109878957879,4.982735271984666,6
69,1096.7109878957879,4.982735271984666,7
70,1096.7109878957879,3.7976932625729205,7
71,1096.7109878957876,3.797693262572693,7
72,1192.4443304456713,958.5791093168327,8
