cycle,avg,error,childs
0,566.5967444407604,0,2
1,566.5967444407604,0,2
2,566.5967444407604,0,3
3,566.5967444407604,0,4
4,803.9960633992323,474.798637916944,5
5,1469.6418980918834,2187.7847008536596,5
6,1469.6418980918834,2187.7847008536596,5
7,1469.6418980918834,1093.8923504268298,5
8,1469.6418980918834,1093.8923504268298,5
9,1477.9741847861849,1143.886070592639,5
10,1477.9741847861849,1143.8860705926388,5
11,1477.9741847861849,580.275321990621,5
12,1477.9741847861849,576.1091786434704,5
13,1477.9741847861849,296.3868760160367,5
14,1477.9741847861847,296.3868760160369,5
15,1477.9741847861849,279.72230262743346,5
16,1477.9741847861849,279.72230262743346,5
17,1477.9741847861849,279.7223026274337,5
18,1477.9741847861849,212.39556656254445,5
19,1477.9741847861849,212.39556656254467,5
20,1477.9741847861849,137.25731172174778,5
21,1477.9741847861847,68.6286558608731,5
22,1477.9741847861847,68.6286558608731,5
23,1477.9741847861849,51.47149189565516,5
24,1477.9741847861849,32.68692818545628,5
25,1477.9741847861849,29.21133706664159,5
26,1477.9741847861849,25.7357459478269,5
27,1477.9741847861849,25.7357459478269,5
28,1477.974184786185,19.3018094608708,5
29,1477.974184786185,13.274722910158971,5
30,1477.974184786185,13.274722910158971,5
31,1477.974184786185,13.274722910158971,5
32,1477.974184786185,7.5433160000104635,5
33,1477.9741847861849,6.988626243483623,5
34,1477.9741847861849,6.988626243483623,5
35,1477.9741847861849,6.988626243483623,5
36,1477.9741847861849,6.988626243483623,5
37,1477.9741847861849,3.808617955075306,5
38,1403.7405288144557,594.0264001905018,6
39,1403.7405288144557,594.0264001905018,6
40,1403.7405288144557,447.38482101624754,6
41,1403.7405288144557,372.1990105557488,6
42,1403.7405288144557,372.1990105557488,6
43,1403.7405288144557,297.01320009525034,6
44,1403.7405288144557,258.7824452095665,6
45,1403.7405288144557,166.34627817959745,6
46,1403.7405288144555,166.34627817959745,6
47,1403.7405288144555,157.7210998948617,6
48,1403.7405288144555,78.86054994743085,6
49,1403.7405288144555,78.86054994743085,6
50,1403.7405288144557,53.595213618755224,6
51,1403.7405288144557,53.595213618755224,6
52,1403.7405288144555,53.59521361875477,6
53,1403.7405288144555,53.59521361875477,6
54,1403.7405288144557,53.595213618755,6
55,1403.7405288144555,36.808571955048365,6
56,1403.7405288144555,31.8823972037128,6
57,1403.7405288144555,20.946681174692003,6
58,1403.7405288144555,18.866661419199318,6
59,1403.7405288144555,18.866661419199545,6
60,1403.7405288144555,13.861178846363828,6
61,1403.7405288144555,11.781159090871142,6
62,1403.7405288144557,7.0644937360707445,6
63,1403.7405288144557,6.47753664075276,6
64,1403.7405288144557,6.111853788584995,6
65,1403.7405288144557,6.111853788584995,6
66,1403.7405288144557,3.3494054419511485,6
67,1403.7405288144557,3.3494054419511485,6
68,1403.7405288144557,3.3494054419511485,6
69,1403.7405288144557,3.3494054419511485,7
70,1663.18085443258,2592.728553460266,7
71,1663.18085443258,2592.728553460266,7
72,1663.18085443258,2592.728553460266,7
73,1663.18085443258,2074.1154333687737,7
74,1663.18085443258,1685.2398550494536,7
75,1663.18085443258,1685.2398550494536,7
76,1663.1808544325797,1296.3642767301321,7
77,1663.1808544325797,1296.364276730132,7
78,1663.1808544325797,1296.3642767301321,7
79,1663.1808544325795,1296.364276730131,7
80,1663.18085443258,1296.3642767301333,7
81,1663.18085443258,1296.3642767301333,7
82,1663.18085443258,1118.2790065411425,7
83,1663.18085443258,1118.2790065411425,7
84,1663.1808544325797,911.9426646724178,7
85,1663.1808544325797,911.9426646724178,7
86,1663.1808544325797,705.6063228036937,7
87,1663.1808544325797,529.2047421027698,7
88,1663.1808544325797,529.2047421027698,7
89,1663.1808544325797,407.72772156523183,7
90,1663.18085443258,231.32614086430817,7
91,1663.18085443258,231.32614086430817,7
92,1663.18085443258,231.32614086430817,7
93,1663.18085443258,231.32614086430817,7
94,1663.18085443258,173.4946056482313,7
95,1663.18085443258,173.4946056482313,7
96,1663.18085443258,173.4946056482313,7
97,1663.18085443258,115.6630704321542,7
98,1663.1808544325802,115.66307043215352,7
99,1663.1808544325802,72.28941902009637,7
100,1663.1808544325802,65.06047711808606,7
101,1663.18085443258,65.06047711808674,7
102,1663.18085443258,65.06047711808674,7
103,1663.1808544325797,65.06047711808719,7
104,1663.18085443258,65.06047711808651,7
105,1663.18085443258,65.06047711808651,7
106,1663.18085443258,65.06047711808651,7
107,1663.1808544325797,57.83153521607778,7
108,1663.1808544325797,54.5780301635516,7
109,1663.1808544325797,54.578030163551375,7
110,1663.1808544325797,41.74689888579496,7
111,1663.1808544325797,28.91576760803855,7
112,1663.1808544325797,25.66226255551237,7
113,1663.1808544325797,18.433320653503188,7
114,1663.1808544325797,18.433320653503415,7
115,1663.1808544325797,16.445602228761572,7
116,1663.1808544325797,16.185631680424876,7
117,1663.1808544325797,15.92566113208818,7
118,1663.1808544325797,15.92566113208818,7
119,1663.1808544325797,15.92566113208818,7
120,1663.1808544325797,13.751481324568886,7
121,1663.1808544325797,10.922148582391173,7
122,1663.18085443258,8.09281584021278,7
