cycle,avg,error,childs
0,590.194591284599,0,2
1,916.5247360327982,652.6602894963984,3
2,916.5247360327982,326.33014474819913,3
3,916.5247360327982,163.16507237409974,3
4,916.5247360327982,81.58253618704987,3
5,916.5247360327982,81.58253618704987,3
6,916.5247360327982,40.79126809352499,3
7,916.5247360327982,40.79126809352499,3
8,916.5247360327982,20.395634046762552,3
9,916.5247360327982,10.197817023381162,3
10,916.524736032798,5.098908511690524,3
11,916.524736032798,5.098908511690524,3
12,916.524736032798,5.098908511690524,3
13,916.524736032798,5.098908511690524,3
14,916.524736032798,2.549454255845262,3
15,916.524736032798,2.549454255845262,4
16,916.5247360327982,1.2747271279225743,4
17,1191.0847221076483,1097.6025807354397,4
18,1191.0847221076483,549.7573357136616,4
19,1191.0847221076483,549.7573357136616,4
20,1191.0847221076483,549.7573357136616,4
21,1191.0847221076483,549.7573357136614,4
22,1191.0847221076483,275.1176791933158,4
23,1191.0847221076483,137.5588395966579,4
24,1191.0847221076483,0,4
25,1191.0847221076483,0,4
26,1191.0847221076483,0,5
27,1191.0847221076483,0,6
28,2335.591077143769,9156.050840288966,7
29,2335.591077143769,6867.038130216724,7
30,2335.591077143769,5722.531775180604,7
31,2556.1384410706655,4840.34231947302,7
32,2556.1384410706646,4798.572784071379,7
33,2556.1384410706646,4798.572784071379,7
34,2556.1384410706646,2926.8451124224366,7
35,2556.1384410706646,2838.9186590246445,7
36,2556.1384410706646,2797.1491236230063,7
37,2556.1384410706646,1783.8012182511543,7
38,2556.1384410706655,1783.8012182511516,7
39,2556.1384410706655,1266.6848817148166,7
40,2556.1384410706655,1057.3111320707494,7
41,2556.1384410706646,869.9189957761291,7
42,2556.1384410706646,869.9189957761291,7
43,2556.1384410706646,858.9281891014048,7
44,2556.1384410706646,770.7275242914566,7
45,2556.1384410706646,682.5268594815088,7
46,2556.1384410706646,468.069023618315,7
47,2556.1384410706646,404.66622667953516,7
48,2556.1384410706655,404.66622667953243,7
49,2556.1384410706646,341.5376411529119,7
50,2556.1384410706646,304.4779450522374,7
51,2556.1384410706655,253.47408204904195,7
52,2556.1384410706655,212.1214513127493,7
53,2556.1384410706655,212.12145131274883,7
54,2556.1384410706655,163.26405562736136,7
55,2556.1384410706646,143.92731466703572,7
56,2556.1384410706646,143.92731466703572,7
57,2556.1384410706646,111.04521948417323,7
58,2556.1384410706646,111.04521948417369,7
59,2556.1384410706646,111.04521948417369,7
60,2556.1384410706646,78.85317582804237,7
61,2556.1384410706655,59.516434867719,7
62,2556.1384410706646,59.516434867715816,7
63,2556.1384410706646,59.51643486771627,7
64,2556.1384410706646,59.516434867716725,7
65,2556.1384410706646,39.746094815679044,7
66,2556.1384410706646,35.96906923590359,7
67,2556.1384410706646,35.96906923590359,7
68,2556.1384410706646,27.972411999772703,7
69,2556.1384410706646,27.972411999772703,7
70,2556.1384410706646,24.527652752511585,7
71,2556.1384410706655,20.75062717273795,7
72,2556.1384410706655,20.75062717273795,7
73,2556.1384410706646,12.485129414548737,7
74,2556.1384410706646,10.569031688642553,7
75,2556.1384410706646,8.392005729949688,7
76,2556.1384410706646,8.392005729949233,7
77,2556.1384410706646,8.392005729949233,7
78,2556.1384410706646,6.083659993819765,7
79,2556.1384410706646,3.383066247466104,7
80,2556.1384410706655,3.3830662474683777,8
81,2556.1384410706646,3.383066247465649,8
82,2556.1384410706646,3.3830662474651945,8
83,2556.1384410706646,3.3830662474651945,8
84,2450.174965612403,1271.8632155713376,9
85,2450.174965612403,1060.2377747270061,9
86,2450.174965612403,848.0846912563375,9
87,2450.174965612403,637.347977353978,9
88,2450.174965612403,426.2159309819117,9
89,2450.174965612403,425.4832306971175,9
90,2450.174965612403,214.35118432505124,9
91,2450.174965612403,213.61848404025704,9
92,2582.0602964920317,1846.3946323148007,9
93,2582.0602964920317,1846.3946323148002,9
94,2582.0602964920313,1582.6239705555417,9
95,2582.0602964920317,1252.9106433564716,9
96,2582.0602964920317,1252.9106433564716,9
97,2582.0602964920317,1252.9106433564716,9
98,2582.0602964920313,1252.9106433564698,9
99,2582.0602964920313,1015.5675294954481,9
100,2582.0602964920313,1015.5675294954481,9
101,2582.0602964920313,860.3433680572234,9
102,2582.0602964920313,860.3433680572239,9
103,2582.0602964920313,649.4278020944362,9
104,2582.0602964920313,649.4278020944366,9
105,2582.0602964920313,600.6336372822452,9
106,2582.0602964920317,551.8394724700552,9
107,2582.0602964920317,522.4924306393837,9
108,2582.0602964920317,518.7555708699851,9
109,2582.0602964920313,424.2344490345263,9
110,2582.0602964920313,424.23444903452673,9
111,2582.0602964920313,424.2344490345272,9
112,2582.0602964920313,333.93772029004685,9
113,2582.0602964920313,333.9377202900473,9
114,2582.0602964920313,333.9377202900473,9
115,2582.0602964920313,333.9377202900473,9
116,2582.0602964920313,333.9377202900473,9
117,2582.0602964920313,333.93772029004685,9
118,2582.0602964920313,333.93772029004685,9
119,2582.0602964920317,333.93772029004776,9
120,2582.0602964920317,286.6694533720829,9
121,2582.0602964920317,286.66945337208244,9
122,2582.0602964920317,233.11017160633583,9
123,2582.0602964920317,198.42393438393538,9
124,2582.0602964920317,196.3117378384477,9
125,2582.0602964920317,196.3117378384477,9
126,2582.0602964920317,172.10957900349467,9
127,2582.0602964920317,147.90742016854165,9
128,2582.0602964920317,147.90742016854165,9
129,2582.0602964920317,147.90742016854165,9
130,2582.0602964920317,75.47509385944704,9
131,2582.0602964920317,72.35527140394106,9
132,2582.0602964920317,69.23544894843462,9
133,2582.0602964920317,69.23544894843462,9
134,2582.0602964920317,64.66275546593306,9
135,2582.0602964920317,50.420195583952136,9
136,2582.0602964920317,50.42019558395168,9
137,2582.0602964920317,50.42019558395168,9
138,2582.0602964920317,32.87387466405471,9
139,2582.060296492032,32.87387466405471,9
140,2582.060296492032,30.432328406324814,9
141,2582.060296492032,27.312505950817012,9
142,2582.060296492032,21.05359731351564,9
143,2582.060296492032,21.05359731351564,9
144,2582.060296492032,21.05359731351564,9
145,2582.060296492032,21.053597313515183,9
146,2582.060296492032,21.053597313515183,9
147,2582.060296492032,20.520732245572162,9
148,2582.0602964920317,20.520732245571253,9
149,2582.0602964920317,20.520732245571253,9
150,2582.0602964920317,20.520732245571253,9
151,2582.0602964920317,20.520732245571253,9
152,2582.060296492032,20.520732245572617,9
153,2582.0602964920317,18.694709045006675,9
154,2582.0602964920317,18.694709045006675,9
155,2582.0602964920317,18.69470904500713,9
156,2582.0602964920317,14.849338999606061,9
157,2582.0602964920317,12.183051145486843,9
158,2582.0602964920317,9.51676329136717,9
159,2582.0602964920317,9.51676329136717,9
160,2582.0602964920317,9.516763291366715,9
161,2582.0602964920317,9.51676329136626,9
162,2582.0602964920317,9.516763291366715,9
163,2582.0602964920317,9.516763291366715,9
164,2582.0602964920317,9.516763291366715,9
165,2582.0602964920317,9.51676329136717,9
166,2582.0602964920317,8.579927301419957,9
167,2582.0602964920317,6.580562822151478,9
168,2582.0602964920317,5.3172747737753525,9
169,2582.0602964920317,5.3172747737753525,9
170,2582.0602964920317,5.3172747737753525,10
171,2582.0602964920317,5.3172747737753525,10
172,2483.2357772427995,1582.103398575954,11
173,2483.235777242799,1385.738441204377,11
174,2483.2357772427995,1385.7384412043757,11
175,2483.235777242799,1186.5760649047447,11
176,2483.235777242799,989.8539577498173,11
177,2483.235777242799,793.489000378237,11
178,2483.2357772427995,793.4890003782375,11
179,2483.2357772427995,743.8777232086145,11
180,2483.2357772427995,743.8777232086145,11
181,2483.2357772427995,743.877723208614,11
182,2483.235777242799,570.6607890648729,11
183,2483.235777242799,570.6607890648729,11
184,2712.3350610448574,4198.47064844819,11
185,2712.3350610448574,3752.0325877273185,11
186,2712.3350610448574,3752.032587727319,11
